,filename,cell_index,cell_type,slide_type,n_lines,cell_text
288,2_language_models.ipynb,3,markdown,slide,7,# Plan for today	1. Probability refresher: conditional probability and chain rule	2. Definition of Language Model	3. Algorithm: $n$-gram Language Model	4. Generate text with Language Model	5. Evaluate quality of Language Model	6. Text classification with Language Models
289,2_language_models.ipynb,4,markdown,slide,1,# Probability refresher
290,2_language_models.ipynb,5,markdown,slide,8,"## Conditional probability	Probability of $B$ given $A$ is defined as	$$	\Pr(B|A) = \dfrac{\Pr(AB)}{\Pr(A)}	$$		**Interpretation**: instead of full probability space, consider the subspace where event $A$ occurs.	"
291,2_language_models.ipynb,6,markdown,slide,5,"	**Example**: Compute $\Pr(\textrm{''great''}|\textrm{''america''})$ in [tweets of Donald Trump](http://www.trumptwitterarchive.com/archive).	> How likely does Trump say ""great"" when he says ""america""?		<center><img src='https://raw.githubusercontent.com/horoshenkih/harbour-space-text-mining-course/master/pic/trump_maga.jpg' width=300px>"
292,2_language_models.ipynb,7,markdown,slide,1,Compute $\Pr(\textrm{''great''}|\textrm{''america''})$ using the definition of conditional probability.
293,2_language_models.ipynb,8,code,-,2,"with open(""harbour-space-text-mining-course/datasets/trump_twitter_archive/tweets.json"") as f:	tweets = json.load(f)"
294,2_language_models.ipynb,9,code,slide,22,"# `tweets` is a list of tweets, each tweet is a dictionary with ""text"" key	total_tweets = len(tweets)	tweets_with_america = sum([	""america"" in t[""text""].lower()	for t in tweets	])	tweets_with_america_great = sum([	""america"" in t[""text""].lower() and ""great"" in t[""text""].lower()	for t in tweets	])	# P(A)	P_america = tweets_with_america / total_tweets	# P(AB)	P_america_great = tweets_with_america_great / total_tweets	# P(B|A)	P_great_given_america = P_america_great / P_america	print(f'Total tweets: {total_tweets}')	print(f'# tweets with ""america"": {tweets_with_america}')	print(f'# tweets ""america"" and ""great"": {tweets_with_america_great}')	print(f'P(""america"") = {P_america}')	print(f'P(""america"" ""great"") = {P_america_great}')	print(f'P(""great"" | ""america"") = {P_great_given_america}')"
295,2_language_models.ipynb,10,markdown,slide,1,Interpret the conditional probability $\Pr(B|A)$ as the probability of $B$ in the subspace where $A$ occurs
296,2_language_models.ipynb,11,code,slide,16,"# event A = tweet contains ""america""	# event B = tweet contains ""great""		N = 0	N_B = 0	for t in tweets:	tweet_text = t[""text""].lower()	if ""america"" not in tweet_text:	# ignore all the events where A do not occur	continue	# count total events in the subspace	N += 1	if ""great"" in tweet_text:	# count events B in the subspace	N_B += 1	print(f'P(""great"" | ""america"") = {N_B / N}')"
297,2_language_models.ipynb,12,markdown,slide,1,## Colab quiz 1
298,2_language_models.ipynb,13,code,-,1,quiz_conditional_probability()()
299,2_language_models.ipynb,14,markdown,slide,2,## Chain rule	Chain rule is the successive application of the definition of conditional probability.
300,2_language_models.ipynb,15,markdown,slide,4,"For 3 events $A, B, C$	$$	\Pr(ABC) = \Pr(A) \cdot \Pr(BC|A)	$$"
301,2_language_models.ipynb,16,markdown,slide,3,"Denote $\Pr_A(\cdot) \equiv \Pr(\cdot|A)$. Again, the interpretation is: instead of full probability space, consider the subspace where $A$ occurs.		<center>$\Pr(BC|A) \equiv \Pr_A (BC) = \Pr_A(B) \cdot \Pr_A(C|B)$</center>"
302,2_language_models.ipynb,17,markdown,slide,4,Substituting to the first equation:	$$	\Pr(ABC) = \Pr(A) \cdot \Pr(BC|A) = \Pr(A) \cdot \Pr(B|A) \cdot \Pr(C|BA)	$$
303,2_language_models.ipynb,18,markdown,slide,4,"The event $A$ is not special, we can use $B$ instead:	$$	\Pr(ABC) = \Pr(B) \cdot \Pr(AC|B) = \Pr(B) \cdot \Pr(C|B) \cdot \Pr(A|BC)	$$"
304,2_language_models.ipynb,19,markdown,slide,4,General form of chain rule:	$$	\Pr(A_1 A_2 \dots A_n) = \Pr(A_1) \cdot \Pr(A_2 | A_1) \cdot \dots \cdot \Pr(A_n| A_{n-1} A_{n-2} \dots A_2 A_1)	$$
305,2_language_models.ipynb,20,markdown,slide,1,## Colab quiz 2
306,2_language_models.ipynb,21,code,-,1,quiz_chain_rule()()
307,2_language_models.ipynb,22,markdown,slide,1,# What is Language Model?
308,2_language_models.ipynb,23,markdown,slide,5,"**Definition 1**: a _language model_ is an algorithm that predicts (estimates) the probability of a text:		$$	\Pr(\textrm{""never gonna give you up""}) = ?	$$"
309,2_language_models.ipynb,24,markdown,slide,7,"**Definition 2**: a _language model_ is an algorithm that predicts (estimates) the conditional probability of the next word in a sequence:		$$	\Pr(\textrm{""up""} | \textrm{""never gonna give you""}) = ?	$$		> ""Predict the conditional probability of the next word"" is just a formal way to say ""Predict the next word"""
310,2_language_models.ipynb,25,markdown,slide,1,**These definitions are equivalent!**
311,2_language_models.ipynb,26,markdown,slide,10,"## Definition 1 implies Definition 2		We can get conditional probabilities of words from probabilities of texts, like this:	$$	\Pr(\textrm{""up""} | \textrm{""never gonna give you""}) = \dfrac{\Pr(\textrm{""never gonna give you up""})}{\Pr(\textrm{""never gonna give you""})}	$$	Or, in general	$$	\Pr(t_n | t_1 t_2 \dots t_{n-1}) = \dfrac{\Pr(t_1 t_2 \dots t_{n-1} t_n)}{\Pr(t_1 t_2 \dots t_{n-1})}	$$"
312,2_language_models.ipynb,27,markdown,slide,10,"## Definition 2 implies Definition 1		We can compute the probability of a sequence from conditional probabilities of words using chain rule, like this:	$$	\Pr(\textrm{""never gonna give you up""}) = \Pr(\textrm{""never""}) \cdot \Pr(\textrm{""gonna""} | \textrm{""never""}) \cdot \Pr(\textrm{""give""}| \textrm{""never gonna""}) \cdot \Pr(\textrm{""you""}| \textrm{""never gonna give""}) \cdot \Pr(\textrm{""up""} | \textrm{""never gonna give you""})	$$	Or, in general	$$	\Pr(t_1t_2\dots t_n) = \Pr(t_1) \cdot \Pr(t_2 | t_1) \cdot \Pr(t_3 | t_1 t_2) \cdot \dots \cdot \Pr(t_n | t_1 t_2 \dots t_{n-1})	$$"
313,2_language_models.ipynb,28,markdown,slide,1,**Q**: How to estimate the probability of a sequence?
314,2_language_models.ipynb,29,markdown,slide,1,**A**: Count how often the sequence occurs in data.
315,2_language_models.ipynb,30,markdown,slide,1,"**Q**: But the data is finite, and the number of sequences is infinite! Is that possible?"
316,2_language_models.ipynb,31,markdown,slide,1,"**A**: Well, we need an approximation."
317,2_language_models.ipynb,32,markdown,slide,8,"Assumption (Markov property): the probability of the next token depends only on $\color{red}k$ previous tokens.	$$	\Pr(t_i | t_1 t_2 \dots t_{i-1}) = \Pr(t_i | t_{\color{red}{i-k}} t_{\color{red}{i-k+1}} \dots t_{i-1})	$$	Example for $k=3$	$$	\Pr(\textrm{""up""} | \textrm{""never gonna give you""}) = \Pr(\textrm{""up""} | \textrm{""gonna give you""})	$$"
318,2_language_models.ipynb,33,markdown,slide,6,**Definition**: $n$_-gram_ is a sequence of $n$ tokens.		Special cases:	- 1-gram is called _unigram_	- 2-gram is called _bigram_	- 3-gram is called _trigram_
319,2_language_models.ipynb,34,markdown,slide,1,**Definition**: _$n$-gram language model_ estimates the probability of a sequence assuming that each token depends on $n-1$ previous tokens.
320,2_language_models.ipynb,35,markdown,slide,3,Examples:	- A unigram (1-gram) language model assumes that all the tokens are independent (each token depends on 0 preceeding tokens).	- $\Pr(t_i | t_1 t_2 \dots t_{i-1}) = \Pr(t_i)$
321,2_language_models.ipynb,36,markdown,slide,2,- A bigram (2-gram) language model assumes that the next token depends on the latest preceeding token.	- $\Pr(t_i | t_1 t_2 \dots t_{i-1}) = \Pr(t_i| t_{i-1}) = \dfrac{\Pr(t_{i-1} t_i)}{\Pr(t_{i-1})}$
322,2_language_models.ipynb,37,markdown,slide,2,"- For a general $n$-gram language model, it is sufficient to know probabilities of $n$-grams and $n-1$-grams.	- $\Pr(t_i | t_1 t_2 \dots t_{i-1}) = \Pr(t_i| t_{i-n + 1} \dots t_{i-1}) = \dfrac{\Pr(\overbrace{t_{i-n + 1} \dots t_i}^{n\textrm{ tokens}})}{\Pr(\underbrace{t_{i-n + 1} \dots t_{i-1}}_{n-1\textrm{ tokens}})}$"
323,2_language_models.ipynb,38,markdown,slide,1,## Colab quiz 3
324,2_language_models.ipynb,39,code,-,2,enable_mathjax_in_cell()	quiz_bigram_lm()()
325,2_language_models.ipynb,40,markdown,slide,1,# Algorithm: $n$-gram Language Model
326,2_language_models.ipynb,41,markdown,slide,3,"To build an $n$-gram language model, we need to compute probabilities of $n$-grams and $n-1$-grams.		To do so, we need to count $n$-grams and $n-1$-grams."
327,2_language_models.ipynb,42,code,slide,18,"def generate_n_grams(sequence, n):	""""""	Generates a list of n-grams from an arbitrary sequence	""""""	# it is convenient to add padding to the beginnning and to the end of the sequence	# 'None' is a technical token	padding = [None for _ in range(n-1)]	# we extract n-grams from the padded sequence	padded_sequence = padding + sequence + padding	generated_ngrams = []	# sliding window of size n:	# first iterate over n-1 technical tokens,	# then over len(sequence) ""real"" tokens	for i in range(n - 1 + len(sequence)):	# take the slice of size n starting with i-th token	generated_ngrams.append(tuple(padded_sequence[i:i+n]))		return generated_ngrams"
328,2_language_models.ipynb,43,code,slide,10,"# example: generate n-grams from the sequence ""abcdef""	unigrams = generate_n_grams(list(""abcdef""), 1)	bigrams = generate_n_grams(list(""abcdef""), 2)	trigrams = generate_n_grams(list(""abcdef""), 3)	print(len(unigrams), ""unigrams:"", unigrams)	print(len(bigrams), ""bigrams:"", bigrams)	print(len(trigrams), ""trigrams:"", trigrams)		# example: count n-grams generated from the sequence ""abcdef""	print(Counter(generate_n_grams(list(""aabab""), 2)))"
329,2_language_models.ipynb,44,markdown,slide,4,Remember the formula for $n$-gram language model:	$$	\Pr(t_i | t_1 t_2 \dots t_{i-1}) = \Pr(t_i| t_{i-n + 1} \dots t_{i-1}) = \dfrac{\Pr(\overbrace{t_{i-n + 1} \dots t_i}^{n\textrm{ tokens}})}{\Pr(\underbrace{t_{i-n + 1} \dots t_{i-1}}_{n-1\textrm{ tokens}})}	$$
330,2_language_models.ipynb,45,markdown,slide,3,We estimate probabilities by counts:	- $\Pr(t_{i-n} \dots t_{i-1}) = \dfrac{\textrm{count}(t_{i-n} \dots t_{i-1})}{\textrm{total # of }n\textrm{-grams}}$	- $\Pr(t_{i-n + 1} \dots t_{i-1}) = \dfrac{\textrm{count}(t_{i-n + 1} \dots t_{i-1})}{\textrm{total # of }n-1\textrm{-grams}}$
331,2_language_models.ipynb,46,markdown,slide,7,Since	$$\textrm{total # of }n\textrm{-grams} \approx \textrm{total # of }n-1\textrm{-grams}$$		we have	$$	\Pr(t_i | t_1 t_2 \dots t_{i-1}) = \dfrac{\textrm{count}(t_{i-n} \dots t_{i-1})}{\textrm{count}(t_{i-n + 1} \dots t_{i-1})}	$$
332,2_language_models.ipynb,47,markdown,slide,6,$$	\Pr(t_i | t_1 t_2 \dots t_{i-1}) = \dfrac{\textrm{count}(t_{i-n} \dots t_{i-1})}{\textrm{count}(t_{i-n + 1} \dots t_{i-1})}	$$	Two possible problems:	1. Zero counts in the numerator	1. Zero counts in the denominator
333,2_language_models.ipynb,48,markdown,slide,5,"Solution: add _smoothing_	$$	\Pr(t_i | t_1 t_2 \dots t_{i-1}) = \dfrac{\textrm{count}(t_{i-n} \dots t_{i-1}) \color{red}{+\delta}}{\textrm{count}(t_{i-n + 1} \dots t_{i-1})\color{red}{+\delta \cdot |V|}}	$$	where $\delta$ is a small number, and $V$ is the _vocabulary_ (the set of all tokens)."
334,2_language_models.ipynb,49,markdown,slide,1,"**Intuition**: if we don't have enough data to estimate probabilities, any token is equiprobable."
335,2_language_models.ipynb,50,markdown,slide,1,## Colab demo: implementation of $n$-gram language model
336,2_language_models.ipynb,51,code,-,37,"class NGramLanguageModel:	def __init__(self, n, delta=0.001, verbose=True):	""""""	n is the parameter of the model	Keep counters for n-grams and n-1-grams	""""""	self.n = n	self.delta = delta	self.n_grams_counter = Counter()  # store n-gram counts	self.nm1_grams_counter = Counter()  # store n-1-gram counts	self.vocab = {None}  # set of all tokens	self.verbose = verbose  # show progressbar		def fit(self, sequences):	""""""	Train the model	""""""	if self.verbose:	sequences = tqdm(sequences, desc=""fit"")	for sequence in sequences:	# update the n-grams counter	for n_gram in generate_n_grams(sequence, self.n):	self.n_grams_counter[n_gram] += 1	# update the n-1-grams counter	for nm1_gram in generate_n_grams(sequence, self.n - 1):	self.nm1_grams_counter[nm1_gram] += 1	# update the vocabulary	self.vocab |= set(sequence)		def predict_token_probability(self, sequence, token):	""""""	Return P(token | sequence)	""""""	padding = [None for i in range(self.n-1)]  # add padding	tail = (padding + sequence)[-(self.n-1):]  # get last n-1 tokens	# estimate the conditional probability using counts with smoothing	return (self.n_grams_counter[tuple(tail + [token])] + self.delta) / (self.nm1_grams_counter[tuple(tail)] + self.delta * len(self.vocab))"
337,2_language_models.ipynb,52,code,-,22,"# read the data	import json	with open(""harbour-space-text-mining-course/datasets/trump_twitter_archive/tweets.json"") as f:	tweets = json.load(f)		# prepare tokenizer	import spacy	nlp = spacy.load(""en"", disable=[""parser"", ""ner"", ""tagger""])		# use special tokenizer for Twitter:	#  - one token for all Twitter accounts	#  - one token for all URLs	def tokenize(text):	tokens = []	for t in nlp(text):	if t.text.startswith(""@""):	tokens.append(""<TWITTER_ACCOUNT>"")	elif t.text.startswith(""http""):	tokens.append(""<URL>"")	else:	tokens.append(t.text)	return tokens"
338,2_language_models.ipynb,53,code,-,5,"sequences = [	tokenize(tweet[""text""])	for tweet in tqdm(tweets, desc=""tokenize"")	if not tweet.get(""is_retweet"")	]"
339,2_language_models.ipynb,54,code,-,5,"lm = NGramLanguageModel(3, delta=1e-5)	lm.fit(sequences)	prefix = [""Make"", ""America""]	for token in [""great"", ""strong"", ""cool""]:	print("" "".join(prefix), token, "":"", lm.predict_token_probability(prefix, token))"
340,2_language_models.ipynb,55,markdown,slide,1,## Colab quiz 4
341,2_language_models.ipynb,56,code,-,2,enable_mathjax_in_cell()	quiz_count_ngrams()()
342,2_language_models.ipynb,57,markdown,slide,8,"# Generate text with Language Models		The algorithm of text generation with $n$-gram language model is recursive:	1. Input: some prefix $P$ (possibly empty). Add padding to the beginning if necessary.	1. Return $P$ if the last $n-1$ symbols of $P$ are padding symbols or $P$ is too long.	1. For each token $t \in V$, compute $\Pr(t|P)$.	1. Choose $t$ at random according to probability distribution $\Pr(t|P)$.	1. Append $t$ to $P$ and repeat."
343,2_language_models.ipynb,58,markdown,slide,1,## Colab demo: generate text with language model (implementation)
344,2_language_models.ipynb,59,code,-,29,"import numpy as np		def generate_text(language_model, prefix, seed=0, max_text_length=10):	n = language_model.n	generated_text = prefix[:]  # generated text starts with the given (possibly empty) prefix	np.random.seed(seed + len(generated_text))  # new seed for each generated word		# stopping criteria:	# - at least one word has been generated and the generated text ends with padding	# - or the generated text is too long	if (len(generated_text) >= 1 and generated_text[-1] is None) or len(generated_text) > max_text_length:	return generated_text	# the recursive step: sample a token and add it to the prefix	# tokens are stored in the .vocab attribute	all_tokens = list(language_model.vocab)	# get the probabilities for all tokens	all_token_probabilities = np.array([	language_model.predict_token_probability(generated_text, token)	for token in all_tokens	])	# sample	next_token = np.random.choice(all_tokens, size=1, p=all_token_probabilities)[0]	# generate using the updated text	return generate_text(	language_model,	generated_text + [next_token],	seed=seed,	max_text_length=max_text_length	)"
